SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,AVLTreeSortNComp,AVLTreeSortTns,
seq_1000_70,499500,2366600,244160,444900,8705,216000,7986,210600,
seq_1000_71,499500,2275500,250064,451500,8716,221200,7975,212100,
seq_1000_72,499500,2724300,242745,454400,8691,235900,7925,211500,
seq_1000_73,499500,2930500,246543,451300,8707,221700,7969,213900,
seq_1000_74,499500,2375100,241371,434400,8697,217200,7996,216100,
seq_1000_75,499500,2671400,248966,544800,8727,342400,8050,332500,
seq_1000_76,499500,2446700,250401,452000,8709,219300,7956,210000,
seq_1000_77,499500,2628700,259199,472500,8706,223300,7892,209000,
seq_1000_78,499500,2289500,257715,570500,8723,226800,7905,209000,
seq_1000_79,499500,2599700,250837,455500,8732,224800,7913,214000,
seq_1000_80,499500,3176300,252493,459100,8706,216500,7853,271300,
seq_1000_81,499500,2494400,251786,457700,8689,227500,8120,212900,
seq_1000_82,499500,2737400,250522,665200,8709,221600,8093,212300,
seq_1000_83,499500,2655700,249797,454700,8696,221200,7965,209400,
seq_1000_84,499500,2322700,244228,440100,8714,214600,8019,210600,
seq_1000_85,499500,2308500,242764,436100,8699,216600,8020,210200,
seq_1000_86,499500,2371500,247716,467700,8720,240100,8006,214100,
seq_1000_87,499500,2787100,248727,452600,8704,223900,7938,216100,
seq_1000_88,499500,2579100,250474,455600,8707,221300,7927,209900,
seq_1000_89,499500,2993200,244593,511400,8725,219300,8018,213200,
seq_1000_90,499500,3121800,254585,493100,8689,217000,7900,216600,
seq_1000_91,499500,2425900,249224,521300,8683,330900,7935,326800,
seq_1000_92,499500,2358800,239303,432600,8723,221200,7973,210700,
seq_1000_93,499500,2606700,259315,475200,8715,237400,7949,212000,
seq_1000_94,499500,2489800,240282,448600,8716,224600,7995,211600,
seq_1000_95,499500,2736700,257725,470200,8736,229600,7912,205900,
seq_1000_96,499500,3047900,249451,541200,8677,238600,8007,222900,
seq_1000_97,499500,2604300,241196,439700,8698,225900,8004,210500,
seq_1000_98,499500,2390100,261988,908800,8708,285600,8015,216100,
seq_1000_99,499500,2352500,244532,439100,8731,218600,7988,209000,
seq_1050_0,550725,3008400,277667,512100,9209,233600,8419,311600,
seq_1050_1,550725,2656000,273948,495700,9214,267000,8494,239500,
seq_1050_2,550725,2930400,267087,488100,9247,234800,8409,220300,
seq_1050_3,550725,2539900,277924,499900,9200,281800,8447,236300,
seq_1050_4,550725,2815000,277569,505500,9208,235800,8445,222000,
seq_1050_5,550725,2596400,273434,490900,9248,243100,8430,253400,
seq_1050_6,550725,2905200,265144,487800,9193,235400,8395,221400,
seq_1050_7,550725,3367100,286895,521200,9199,1475900,8494,213900,
seq_1050_8,550725,3208000,273053,501300,9209,234200,8380,220500,
seq_1050_9,550725,2656000,268970,485100,9222,225800,8499,225100,
seq_1050_10,550725,3094600,277273,506900,9191,223500,8321,220200,
seq_1050_11,550725,3395100,283796,523600,9184,224700,8411,226300,
seq_1050_12,550725,5666100,271065,506600,9190,238400,8436,221100,
seq_1050_13,550725,2578500,280782,512200,9244,225700,8378,227100,
seq_1050_14,550725,2887000,277734,510000,9186,224600,8311,217600,
seq_1050_15,550725,2620500,277288,508000,9215,226900,8313,220100,
seq_1050_16,550725,3046800,272943,494400,9220,226800,8466,231700,
seq_1050_17,550725,3373500,277281,576800,9189,225800,8283,232000,
seq_1050_18,550725,3087900,276531,504300,9222,233900,8288,217200,
seq_1050_19,550725,3412200,280359,518300,9191,242600,8448,227900,
seq_1050_20,550725,3186300,279806,537100,9216,230700,8283,220900,
seq_1050_21,550725,3316700,274871,508100,9230,232000,8370,321300,
seq_1050_22,550725,2975400,272580,494800,9205,241200,8448,229700,
seq_1050_23,550725,3227100,277045,573100,9216,231800,8344,222300,
seq_1050_24,550725,2592800,275383,686900,9198,258000,8417,222100,
seq_1050_25,550725,3013200,285900,846500,9229,235200,8347,234900,
seq_1050_26,550725,2642100,272311,683500,9200,247100,8334,221600,
seq_1050_27,550725,2805800,282101,513200,9216,328600,8472,312700,
seq_1050_28,550725,2700700,266059,569100,9215,233600,8470,222000,
seq_1050_29,550725,2973500,281885,533700,9220,231200,8429,224300,
seq_1050_30,550725,2445900,283679,744400,9195,242000,8381,219700,
seq_1050_31,550725,3172200,274877,506400,9211,225700,8380,222500,
seq_1050_32,550725,2743400,277143,531500,9213,223800,8405,221500,
seq_1050_33,550725,2777400,276856,524400,9223,243300,8415,219200,
seq_1050_34,550725,2554600,284089,951000,9207,226000,8383,224600,
seq_1050_35,550725,2951300,270833,491700,9209,230100,8404,229500,
seq_1050_36,550725,3256000,287128,516800,9209,230400,8465,221000,
seq_1050_37,550725,3236200,275551,503400,9233,227900,8442,221800,
seq_1050_38,550725,3442000,279429,507200,9214,235400,8316,221400,
seq_1050_39,550725,2895600,280115,512000,9261,234300,8319,219100,
seq_1050_40,550725,3806100,283068,527100,9209,240600,8397,223100,
seq_1050_41,550725,3077200,275337,493100,9223,237900,8326,220000,
seq_1050_42,550725,3754700,278337,513400,9247,233100,8438,222300,
seq_1050_43,550725,2756800,281017,567900,9252,251800,8522,226000,
seq_1050_44,550725,3140600,268001,495200,9210,235600,8360,219400,
seq_1050_45,550725,3123800,276457,496700,9241,224200,8419,221900,
seq_1050_46,550725,3048400,275602,647300,9223,225600,8276,218400,
seq_1050_47,550725,3162000,277083,512400,9228,224900,8359,220600,
seq_1050_48,550725,2751100,277376,962700,9180,391500,8391,234900,
seq_1050_49,550725,2643700,275437,494900,9240,222300,8365,219500,
seq_1050_50,550725,2873700,269367,489600,9212,225000,8416,233400,
seq_1050_51,550725,2521300,287271,514000,9210,221700,8414,218400,
seq_1050_52,550725,2765700,280332,586900,9204,226300,8450,229500,
seq_1050_53,550725,2535300,268300,481800,9232,223200,8369,230300,
seq_1050_54,550725,2715800,264842,481200,9236,1160700,8445,213700,
seq_1050_55,550725,2632200,278455,515100,9213,236900,8339,221500,
seq_1050_56,550725,3135800,271076,506500,9205,234400,8408,220600,
seq_1050_57,550725,2663500,265017,475400,9181,229700,8471,222100,
seq_1050_58,550725,2944200,273301,507200,9227,235600,8417,223400,
seq_1050_59,550725,3392800,290645,524400,9243,229700,8389,222900,
seq_1050_60,550725,3232200,280133,511500,9208,231000,8417,223600,
seq_1050_61,550725,3451500,263624,491000,9213,224100,8396,220800,
seq_1050_62,550725,2904400,279181,676000,9230,223200,8413,222000,
seq_1050_63,550725,3326700,282474,558600,9220,225100,8406,221700,
seq_1050_64,550725,2921600,279236,513600,9210,223500,8498,224700,
seq_1050_65,550725,3901400,287935,551400,9212,226100,8481,234200,
seq_1050_66,550725,2834000,273770,512300,9228,243000,8413,234600,
seq_1050_67,550725,3364700,281564,589600,9196,235500,8446,224300,
seq_1050_68,550725,2631900,279609,504500,9221,227500,8325,221300,
seq_1050_69,550725,3113800,273815,913400,9242,474600,8315,220400,
seq_1050_70,550725,2793100,288465,541700,9237,233500,8497,223700,
seq_1050_71,550725,2906100,279690,505700,9238,294100,8307,316500,
seq_1050_72,550725,2789500,276704,497600,9223,230800,8369,222800,
seq_1050_73,550725,3006900,274359,498300,9249,232200,8493,222400,
seq_1050_74,550725,2588100,273867,492100,9233,223900,8401,220900,
seq_1050_75,550725,3199700,276779,496100,9210,220500,8345,230200,
seq_1050_76,550725,2539200,270520,488300,9218,224100,8375,220800,
seq_1050_77,550725,3012600,280272,513400,9219,223900,8254,218200,
seq_1050_78,550725,2547300,287205,528500,9237,228300,8378,228000,
seq_1050_79,550725,2823200,276058,533400,9191,226900,8373,233300,
seq_1050_80,550725,3299900,271815,561200,9207,228000,8321,221600,
seq_1050_81,550725,2720500,274111,502900,9252,237300,8396,223500,
seq_1050_82,550725,3142000,285173,514400,9193,231400,8414,220200,
seq_1050_83,550725,3197800,269673,509700,9239,239400,8428,221200,
seq_1050_84,550725,3137600,278535,576600,9238,230000,8445,233300,
seq_1050_85,550725,2953400,285384,515200,9205,233200,8543,221900,
seq_1050_86,550725,2924500,283127,699700,9203,231300,8336,219000,
seq_1050_87,550725,2695100,270629,486600,9217,225900,8314,217600,
seq_1050_88,550725,4622900,291479,556500,9209,241000,8346,225100,
seq_1050_89,550725,2917400,267849,482800,9215,221800,8457,227300,
seq_1050_90,550725,3643100,277818,515100,9228,234500,8380,219200,
seq_1050_91,550725,2826900,284855,516700,9214,223000,8404,241000,
seq_1050_92,550725,3627400,275702,508300,9218,223700,8606,232100,
seq_1050_93,550725,2899400,277322,497800,9216,228000,8403,222700,
seq_1050_94,550725,3489400,282780,593000,9219,234600,8410,224900,
seq_1050_95,550725,2877600,279735,502600,9217,228300,8523,224500,
seq_1050_96,550725,2793600,275658,945400,9198,453000,8502,262100,
seq_1050_97,550725,2640400,279918,504800,9226,234000,8413,224200,
seq_1050_98,550725,2944900,266656,566100,9213,235800,8515,239300,
seq_1050_99,550725,2615800,275741,496400,9222,220600,8397,220400,
seq_1100_0,604450,3248300,302848,544800,9755,241600,8943,316100,
seq_1100_1,604450,2772600,301252,534700,9735,236100,8923,229600,
seq_1100_2,604450,3529100,307830,1162100,9729,250000,8917,235700,
seq_1100_3,604450,2949100,305061,550400,9745,284400,8837,254100,
seq_1100_4,604450,3573600,309094,901100,9750,256600,8720,231900,
seq_1100_5,604450,3089700,305571,609400,9726,246300,8762,229400,
seq_1100_6,604450,3584700,300541,721300,9739,243000,8894,235500,
seq_1100_7,604450,3002400,301090,545300,9693,235500,8847,235200,
seq_1100_8,604450,3723800,299643,604000,9771,245700,8813,232400,
seq_1100_9,604450,3139800,298010,536400,9713,241500,8909,237700,
seq_1100_10,604450,4208100,306284,583600,9700,252000,8848,236400,
seq_1100_11,604450,2858700,303625,563100,9729,239100,8821,229400,
seq_1100_12,604450,4233000,306923,650700,9734,238800,8793,230200,
seq_1100_13,604450,2869200,307058,625800,9729,255600,8872,235900,
seq_1100_14,604450,4087100,296877,558300,9708,246900,8805,230900,
seq_1100_15,604450,3398000,306751,572300,9709,253700,8789,231100,
seq_1100_16,604450,4166100,310873,559700,9732,245100,8747,229100,
seq_1100_17,604450,3317300,300316,540700,9736,240500,8836,232500,
seq_1100_18,604450,4023000,315699,580100,9774,238100,8900,233200,
seq_1100_19,604450,3159100,296399,533200,9743,243700,8871,241800,
seq_1100_20,604450,3001400,305390,548600,9725,243600,8859,232200,
seq_1100_21,604450,3448100,299634,560200,9772,246400,8746,229800,
seq_1100_22,604450,2872100,301971,541400,9708,241500,8898,231700,
seq_1100_23,604450,3094200,304477,733200,9744,242800,8938,233800,
seq_1100_24,604450,3579400,311481,559100,9770,238400,8909,232600,
seq_1100_25,604450,2874200,297556,536500,9734,235100,8924,240900,
seq_1100_26,604450,3657300,304452,549200,9755,245500,8819,232300,
seq_1100_27,604450,3502500,302039,541700,9749,240900,8764,232400,
seq_1100_28,604450,2859800,305416,554500,9732,242800,8810,230600,
seq_1100_29,604450,3609800,311677,570700,9730,233900,8954,232400,
seq_1100_30,604450,2943100,304733,548600,9751,236600,8808,232800,
seq_1100_31,604450,3319100,289908,527900,9754,236900,8799,251100,
seq_1100_32,604450,2872100,306247,805100,9719,401900,8952,243400,
seq_1100_33,604450,3500700,296302,540300,9752,243800,8775,228400,
seq_1100_34,604450,3044400,296346,554000,9728,241300,8884,233100,
seq_1100_35,604450,3290400,312735,563900,9729,235900,8847,229900,
seq_1100_36,604450,2829600,303359,543800,9698,236100,8860,230100,
seq_1100_37,604450,3227500,301364,543900,9758,243600,8842,390400,
seq_1100_38,604450,2823300,310118,560100,9749,243200,8853,232200,
seq_1100_39,604450,3238200,307622,556000,9740,263600,8825,303600,
seq_1100_40,604450,2930500,311178,561700,9753,243900,8823,231200,
seq_1100_41,604450,3301900,298213,542700,9738,277800,8829,333000,
seq_1100_42,604450,2972000,306371,548300,9775,353100,8805,269600,
seq_1100_43,604450,3140200,301699,549400,9755,264300,8764,2074900,
seq_1100_44,604450,2954300,308428,576400,9749,238800,8900,233800,
seq_1100_45,604450,3667000,299579,786100,9734,260400,8926,235200,
seq_1100_46,604450,2883000,303510,545600,9760,237700,8763,228900,
seq_1100_47,604450,3832500,310023,577100,9743,240200,8767,231700,
seq_1100_48,604450,3013600,304107,550600,9725,235300,8690,235200,
seq_1100_49,604450,3721800,307810,580500,9729,245800,8923,235000,
seq_1100_50,604450,2856800,305326,554900,9747,235700,8788,229900,
seq_1100_51,604450,3701700,315056,595100,9744,251100,8798,230400,
seq_1100_52,604450,2816100,302174,599300,9730,242100,8909,245600,
seq_1100_53,604450,4181700,307711,597300,9729,235700,8918,239300,
seq_1100_54,604450,3207200,307525,562100,9740,239500,8724,232600,
seq_1100_55,604450,3614200,301556,551600,9741,250800,8874,234100,
seq_1100_56,604450,3166200,303843,545200,9747,243500,8776,231000,
seq_1100_57,604450,3988100,299919,551200,9735,235500,8842,231900,
seq_1100_58,604450,2971700,297142,544000,9719,233400,8797,230200,
seq_1100_59,604450,3948700,300270,544400,9757,246300,8814,231300,
seq_1100_60,604450,3060300,303511,982500,9739,262600,8818,231800,
seq_1100_61,604450,3742600,316491,569800,9736,253800,8871,232000,
seq_1100_62,604450,3183300,289615,520700,9730,237000,8781,230900,
seq_1100_63,604450,3203300,302760,630200,9740,241100,8802,231700,
seq_1100_64,604450,3404300,305644,564900,9778,247400,8832,232200,
seq_1100_65,604450,2847200,304487,545200,9737,239900,8800,230400,
seq_1100_66,604450,3578700,294300,551100,9751,242600,8811,233200,
seq_1100_67,604450,2986600,307516,551200,9746,233900,8845,233400,
seq_1100_68,604450,3165200,300442,545600,9728,236000,8903,231000,
seq_1100_69,604450,2851700,305783,548700,9726,242300,8853,244700,
seq_1100_70,604450,2959100,311601,569000,9755,249400,8819,230400,
seq_1100_71,604450,3008100,294363,530300,9717,241300,8808,227400,
seq_1100_72,604450,3151400,300564,540700,9759,242700,8821,232900,
seq_1100_73,604450,2898800,305003,562300,9763,236300,8945,231500,
seq_1100_74,604450,3355200,311487,607800,9755,236900,8827,235200,
seq_1100_75,604450,2784100,302815,544300,9749,241500,8884,231600,
seq_1100_76,604450,3582600,306300,960200,9711,287200,8873,238500,
seq_1100_77,604450,2799200,288519,525700,9754,238800,8834,269100,
seq_1100_78,604450,3701000,289203,856800,9719,238800,8823,233600,
seq_1100_79,604450,3065600,298359,582500,9681,239500,8910,240300,
seq_1100_80,604450,3751600,302526,742500,9728,247000,8825,232900,
seq_1100_81,604450,2874400,313048,587500,9755,240000,8794,233300,
seq_1100_82,604450,3879300,306402,639900,9744,266100,8858,236500,
seq_1100_83,604450,2918300,301037,542700,9706,238200,8699,234700,
seq_1100_84,604450,18884400,300444,939300,9770,412300,8890,298600,
seq_1100_85,604450,2806300,305254,546600,9767,1219600,8862,246300,
seq_1100_86,604450,3506100,295036,556700,9725,244600,8658,234800,
seq_1100_87,604450,2778000,319805,759900,9730,400900,8813,290400,
seq_1100_88,604450,3807400,303604,552100,9730,235100,8756,232700,
seq_1100_89,604450,2907100,307467,562300,9759,237400,8854,231500,
seq_1100_90,604450,3983200,299335,562300,9749,241600,8831,236800,
seq_1100_91,604450,2930500,301454,553700,9746,236600,8842,248900,
seq_1100_92,604450,3549800,301311,545000,9704,254300,8831,232900,
seq_1100_93,604450,3042700,304496,548300,9738,235400,8839,233000,
seq_1100_94,604450,3931100,302871,562000,9770,239000,8863,237700,
seq_1100_95,604450,2914600,308329,567700,9765,239500,8845,233600,
seq_1100_96,604450,4176900,304377,559700,9730,248800,8872,233000,
seq_1100_97,604450,2872800,308025,587800,9742,253100,8795,283000,
seq_1100_98,604450,4083100,302998,562900,9776,243000,8719,230600,
seq_1100_99,604450,3279700,304008,551000,9761,237100,8901,233200,
seq_1150_0,660675,4398700,346760,650700,10249,255700,9344,245200,
seq_1150_1,660675,3528200,336939,698400,10266,261700,9254,241200,
seq_1150_2,660675,3202900,321534,575800,10271,253900,9261,245500,
seq_1150_3,660675,3247100,333359,1239300,10248,385500,9334,245400,
seq_1150_4,660675,3232500,327477,588300,10268,251000,9329,246500,
seq_1150_5,660675,4103100,334114,838500,10279,369000,9341,344800,
seq_1150_6,660675,3395800,332409,614300,10263,253000,9158,240900,
seq_1150_7,660675,4126000,332443,619400,10244,246800,9241,245800,
seq_1150_8,660675,3273800,321639,777600,10261,341100,9272,343000,
seq_1150_9,660675,4146700,327050,675000,10239,263800,9256,242900,
seq_1150_10,660675,3892300,340337,609200,10288,251300,9437,311500,
seq_1150_11,660675,3233100,319303,574700,10268,244800,9324,243000,
seq_1150_12,660675,3943300,325171,1113400,10271,247700,9256,252500,
seq_1150_13,660675,3164400,330072,602400,10266,252700,9323,243100,
seq_1150_14,660675,4042200,333316,935600,10289,306300,9236,244900,
seq_1150_15,660675,3194900,331128,593600,10280,256400,9268,247300,
seq_1150_16,660675,4464400,325823,599300,10237,248600,9155,243800,
seq_1150_17,660675,3313600,340140,1073200,10312,505800,9206,353500,
seq_1150_18,660675,3208300,329057,617900,10263,253800,9344,244500,
seq_1150_19,660675,4253800,333720,605100,10246,251600,9303,241200,
seq_1150_20,660675,3230200,334876,697500,10225,249200,9304,246900,
seq_1150_21,660675,3939000,332594,655200,10269,256500,9314,242500,
seq_1150_22,660675,4206300,320031,612400,10249,340400,9230,243500,
seq_1150_23,660675,4280100,327727,595300,10278,253800,9215,240600,
seq_1150_24,660675,3270700,330212,593400,10260,247800,9267,242100,
seq_1150_25,660675,3483800,324342,587200,10277,247500,9369,301400,
seq_1150_26,660675,4346100,324144,866900,10293,1309000,9308,238000,
seq_1150_27,660675,3170900,328228,603000,10206,251700,9280,243100,
seq_1150_28,660675,4230000,328183,596900,10274,254000,9261,242900,
seq_1150_29,660675,3387500,331496,733200,10275,245500,9311,263500,
seq_1150_30,660675,3355700,325655,595600,10249,268900,9173,244600,
seq_1150_31,660675,4246700,336521,641200,10249,383700,9186,380700,
seq_1150_32,660675,3325300,329101,600700,10241,245600,9259,242000,
seq_1150_33,660675,4457800,323258,592800,10209,250800,9281,243200,
seq_1150_34,660675,3180800,326103,586600,10235,249600,9315,243100,
seq_1150_35,660675,4861500,332657,615500,10248,257800,9307,243800,
seq_1150_36,660675,3366200,312923,868000,10267,574900,9360,325500,
seq_1150_37,660675,3612800,330454,614500,10279,245400,9222,243300,
seq_1150_38,660675,4588000,330227,999500,10254,463600,9095,272000,
